"municipio_res","CVE_MUN","NOM_MUN","sector","grupoedad","sexo","fecha_ingreso","tipo_paciente","observaciones","confirmados","decesos","pruebas","confirmados_lab","descartados_lab","sospechosos","hospitalizados","uci","neumonia","intubado","ambulatorios","activos","hospitalizados_obs"
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-01,"Ambulatorio",2,0,0,2,0,2,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-03,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-06,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-07,"Ambulatorio",8,4,0,8,4,4,0,0,0,0,0,4,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-07,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-08,"Ambulatorio",9,2,0,9,2,7,0,0,0,0,0,2,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-09,"Ambulatorio",11,6,0,11,6,5,0,0,0,0,0,6,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-10,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-13,"Ambulatorio",6,2,0,6,2,4,0,0,0,0,0,2,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-13,"Hospitalizado",1,0,0,1,0,1,0,0,0,1,0,0,0,1
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-14,"Ambulatorio",7,3,0,7,3,4,0,0,0,0,0,3,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-15,"Ambulatorio",10,5,0,9,4,5,0,0,0,0,0,5,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-16,"Ambulatorio",4,1,0,4,1,3,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-17,"Ambulatorio",6,1,0,6,1,5,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-19,"Ambulatorio",5,4,0,5,4,1,0,0,0,0,0,4,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-20,"Ambulatorio",13,9,0,12,8,4,0,0,0,1,0,9,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-21,"Ambulatorio",9,3,0,9,3,6,0,0,0,0,0,3,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-22,"Ambulatorio",7,4,0,7,4,3,0,0,0,1,0,4,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-23,"Ambulatorio",6,3,0,6,3,3,0,0,0,0,0,3,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-24,"Ambulatorio",9,4,0,9,4,5,0,0,0,0,0,4,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-26,"Ambulatorio",3,0,0,3,0,3,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-27,"Ambulatorio",13,9,0,12,8,4,0,0,0,0,0,9,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-28,"Ambulatorio",4,3,0,2,1,1,0,0,0,0,0,3,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-28,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-29,"Ambulatorio",17,13,0,17,13,4,0,0,0,0,0,13,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-06-30,"Ambulatorio",15,8,0,14,8,6,1,0,0,0,0,8,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-01,"Ambulatorio",7,4,0,6,4,2,1,0,0,0,0,4,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-04,"Ambulatorio",15,8,0,15,8,7,0,0,0,0,0,8,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-05,"Ambulatorio",9,6,0,7,4,3,0,0,0,0,0,6,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-06,"Ambulatorio",13,7,0,13,7,6,0,0,0,0,0,7,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-07,"Ambulatorio",10,5,0,10,5,5,0,0,0,0,0,5,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-08,"Ambulatorio",12,4,0,12,4,8,0,0,0,0,0,4,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-09,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-11,"Ambulatorio",5,3,0,5,3,2,0,0,0,1,0,3,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-12,"Ambulatorio",12,8,0,12,8,4,0,0,0,0,0,8,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-13,"Ambulatorio",5,2,0,5,2,3,0,0,0,0,0,2,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-14,"Ambulatorio",5,2,0,5,2,3,0,0,0,0,0,2,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-15,"Ambulatorio",10,4,0,10,4,6,0,0,0,0,0,4,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-15,"Hospitalizado",1,1,0,1,1,0,0,1,0,1,1,0,0,1
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-18,"Ambulatorio",10,8,0,10,8,2,0,0,0,0,0,8,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-19,"Ambulatorio",3,2,0,3,2,1,0,0,0,0,0,2,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-20,"Ambulatorio",12,8,0,12,8,4,0,0,0,0,0,8,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-21,"Ambulatorio",4,3,0,4,3,1,0,0,0,0,0,3,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-22,"Ambulatorio",6,4,0,6,4,2,0,0,0,0,0,4,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-25,"Ambulatorio",3,0,0,3,0,3,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-26,"Ambulatorio",9,7,0,9,7,2,0,0,0,0,0,7,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-27,"Ambulatorio",6,3,0,6,3,3,0,0,0,0,0,3,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-28,"Ambulatorio",6,4,0,6,4,2,0,0,0,0,0,4,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-29,"Ambulatorio",5,1,0,5,1,4,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-07-31,"Ambulatorio",3,1,0,3,1,2,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-08-01,"Ambulatorio",10,6,0,10,6,4,0,0,0,0,0,6,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-08-02,"Ambulatorio",3,0,0,3,0,3,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-08-03,"Ambulatorio",2,0,0,2,0,2,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-08-04,"Ambulatorio",3,3,0,3,3,0,0,0,0,0,0,3,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-08-05,"Ambulatorio",3,0,0,3,0,3,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-08-06,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-08-08,"Ambulatorio",6,4,0,6,4,2,0,0,0,0,0,4,3,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-08-09,"Ambulatorio",6,3,0,6,3,3,0,0,0,0,0,3,3,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-08-10,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,2,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-08-11,"Ambulatorio",5,2,0,5,2,3,0,0,0,0,0,2,2,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-08-12,"Ambulatorio",3,2,0,3,2,1,0,0,0,0,0,2,2,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-08-15,"Ambulatorio",6,6,0,6,6,0,0,0,0,0,0,6,6,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-08-16,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-08-16,"Hospitalizado",1,0,0,1,0,1,0,0,0,1,0,0,0,1
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-08-17,"Ambulatorio",4,3,0,4,3,1,0,0,0,0,0,3,3,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-08-18,"Ambulatorio",5,3,0,5,3,2,0,0,0,0,0,3,3,0
30,26030,"Hermosillo","ISSSTE","30-59","Mujer",2022-08-19,"Ambulatorio",4,0,0,4,0,4,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-05,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-06,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-07,"Hospitalizado",1,1,0,0,0,0,0,1,0,2,1,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-10,"Hospitalizado",2,1,1,2,1,1,0,1,0,3,1,0,0,2
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-11,"Hospitalizado",1,1,0,1,1,0,0,1,0,2,1,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-12,"Hospitalizado",1,1,1,1,1,0,0,1,0,2,1,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-13,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-14,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-14,"Hospitalizado",2,1,0,2,1,1,0,1,0,2,1,0,0,2
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-17,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-17,"Hospitalizado",4,1,1,4,1,3,0,1,0,2,1,0,0,4
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-18,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-18,"Hospitalizado",1,1,1,1,1,0,0,1,0,2,1,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-19,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-19,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-20,"Ambulatorio",5,1,0,4,1,3,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-20,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-21,"Ambulatorio",3,2,0,3,2,1,0,0,0,0,0,2,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-21,"Hospitalizado",1,1,0,1,1,0,0,1,0,1,1,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-24,"Ambulatorio",3,2,0,3,2,1,0,0,0,0,0,2,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-25,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-26,"Hospitalizado",2,0,0,2,0,2,0,0,0,1,0,0,0,2
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-27,"Hospitalizado",2,1,1,2,1,1,0,1,0,2,1,0,0,2
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-28,"Ambulatorio",2,0,0,2,0,2,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-31,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-01-31,"Hospitalizado",1,0,0,1,0,1,0,0,0,1,0,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-01,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-02,"Ambulatorio",3,1,0,3,1,2,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-03,"Hospitalizado",2,1,0,2,1,1,0,1,0,2,1,0,0,2
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-04,"Ambulatorio",2,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-04,"Hospitalizado",1,1,1,1,1,0,0,1,0,2,1,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-07,"Hospitalizado",1,1,1,1,1,0,0,1,0,2,1,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-08,"Ambulatorio",4,1,0,4,1,3,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-08,"Hospitalizado",4,3,1,4,3,1,0,3,0,7,3,0,0,4
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-09,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-09,"Hospitalizado",1,1,0,1,1,0,0,1,0,1,1,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-10,"Ambulatorio",1,0,0,1,0,1,0,0,0,1,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-10,"Hospitalizado",2,1,0,2,1,1,0,1,0,2,1,0,0,2
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-11,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-11,"Hospitalizado",2,1,1,2,1,1,0,1,0,2,1,0,0,2
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-14,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-15,"Hospitalizado",2,2,0,2,2,0,0,2,0,3,2,0,0,2
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-17,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-17,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-18,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-21,"Hospitalizado",1,1,1,1,1,0,0,1,0,2,1,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-22,"Ambulatorio",1,1,0,0,0,0,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-23,"Hospitalizado",1,1,0,1,1,0,0,1,0,2,1,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-24,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-25,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-02-28,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-03-01,"Hospitalizado",1,1,0,1,1,0,0,1,0,2,1,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-03-02,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-03-09,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-03-11,"Hospitalizado",2,0,0,2,0,2,0,0,0,1,0,0,0,2
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-03-22,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-03-27,"Hospitalizado",1,1,0,1,1,0,0,1,0,2,1,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-04-01,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-04-05,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-04-06,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-04-06,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-04-07,"Hospitalizado",1,0,0,1,0,1,0,0,0,1,0,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-04-11,"Hospitalizado",1,0,0,1,0,1,0,0,0,1,0,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-04-17,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-04-19,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-04-29,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-05-02,"Hospitalizado",1,0,0,1,0,1,0,0,0,1,0,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-05-04,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-05-10,"Hospitalizado",1,0,0,1,0,1,0,0,0,1,0,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-05-23,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-06-07,"Hospitalizado",1,0,0,1,0,1,0,0,0,1,0,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-06-14,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-06-15,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-06-16,"Ambulatorio",3,0,0,3,0,3,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-06-18,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-06-20,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-06-21,"Ambulatorio",2,0,0,2,0,2,0,0,0,2,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-06-22,"Ambulatorio",2,0,0,2,0,2,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-06-22,"Hospitalizado",1,0,0,1,0,1,0,0,0,1,0,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-06-27,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-06-28,"Ambulatorio",2,2,0,1,1,0,0,0,0,0,0,2,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-06-29,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-06-30,"Ambulatorio",2,0,0,2,0,2,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-07-13,"Ambulatorio",4,1,0,4,1,3,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-07-14,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-07-15,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-07-15,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-07-18,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-07-18,"Hospitalizado",1,0,0,0,0,0,1,0,0,1,0,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-07-21,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-07-25,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-07-25,"Hospitalizado",1,0,0,1,0,1,0,0,0,1,0,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-07-26,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-07-28,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-07-30,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-07-31,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-08-01,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-08-02,"Hospitalizado",1,1,0,1,1,0,0,1,0,2,1,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-08-03,"Ambulatorio",2,2,0,2,2,0,0,0,0,0,0,2,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-08-04,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-08-09,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-08-11,"Ambulatorio",4,2,0,4,2,2,0,0,0,0,0,2,2,0
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-08-11,"Hospitalizado",2,0,0,2,0,2,0,0,0,0,0,0,0,2
30,26030,"Hermosillo","ISSSTE","60 o más","Hombre",2022-08-17,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Mujer",2022-01-04,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Mujer",2022-01-10,"Ambulatorio",2,1,0,2,1,1,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Mujer",2022-01-10,"Hospitalizado",2,0,0,2,0,2,0,0,0,2,0,0,0,2
30,26030,"Hermosillo","ISSSTE","60 o más","Mujer",2022-01-11,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Mujer",2022-01-12,"Hospitalizado",1,1,1,1,1,0,0,1,1,2,1,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Mujer",2022-01-13,"Ambulatorio",1,1,0,1,1,0,0,0,0,1,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Mujer",2022-01-13,"Hospitalizado",2,1,0,2,1,1,0,1,0,2,1,0,0,2
30,26030,"Hermosillo","ISSSTE","60 o más","Mujer",2022-01-14,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Mujer",2022-01-17,"Ambulatorio",5,4,0,5,4,1,0,0,0,0,0,4,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Mujer",2022-01-17,"Hospitalizado",3,0,0,3,0,3,0,0,0,3,0,0,0,3
30,26030,"Hermosillo","ISSSTE","60 o más","Mujer",2022-01-18,"Hospitalizado",1,0,0,1,0,1,0,0,0,0,0,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Mujer",2022-01-19,"Ambulatorio",1,1,0,1,1,0,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Mujer",2022-01-19,"Hospitalizado",1,1,0,1,1,0,0,1,0,2,1,0,0,1
30,26030,"Hermosillo","ISSSTE","60 o más","Mujer",2022-01-21,"Ambulatorio",4,1,0,4,1,3,0,0,0,0,0,1,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Mujer",2022-01-21,"Hospitalizado",2,1,1,2,1,1,0,1,0,2,1,0,0,2
30,26030,"Hermosillo","ISSSTE","60 o más","Mujer",2022-01-24,"Ambulatorio",2,0,0,2,0,2,0,0,0,0,0,0,0,0
30,26030,"Hermosillo","ISSSTE","60 o más","Mujer",2022-01-25,"Ambulatorio",1,0,0,1,0,1,0,0,0,0,0,0,0,0
