"","fecha_reporte","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","Recuperados","Activos","Hospitalizados.Activos","Ambulatorios.Activos","Decesos.Activos","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas"
"386",2021-05-02,7354,6422,2917,3505,420,3252,1673,1579,505,226,279,2419,833,1910,974,21,2718,29,5,24,0,1313,347,1923,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,38,0,564,4,1905,155,745,346
"387",2021-05-03,7358,6426,2917,3509,420,3252,1673,1579,505,226,279,2419,833,1912,974,21,2724,23,3,20,0,1313,347,1923,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,38,0,564,4,1905,155,745,346
"388",2021-05-04,7395,6456,2930,3526,427,3265,1680,1585,505,226,279,2431,834,1914,975,21,2728,32,3,29,0,1318,347,1931,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,39,0,566,4,1914,155,746,346
"389",2021-05-05,7427,6486,2935,3551,429,3270,1685,1585,505,226,279,2436,834,1915,975,21,2731,34,2,32,0,1322,347,1932,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,40,0,568,4,1916,155,746,346
"390",2021-05-06,7445,6494,2938,3556,439,3273,1688,1585,505,226,279,2438,835,1917,977,21,2737,31,2,29,0,1324,347,1933,0,7,0,0,0,3,2,4,2,2,1,0,0,0,0,40,0,568,4,1918,155,747,346
"391",2021-05-07,7469,6518,2943,3575,435,3283,1693,1590,510,228,282,2443,840,1922,982,21,2739,34,2,32,0,1333,352,1933,0,8,0,0,0,3,2,4,2,2,1,0,0,0,0,40,0,569,4,1923,156,751,350
"392",2021-05-08,7484,6536,2946,3590,432,3286,1695,1591,511,228,283,2446,840,1924,980,21,2742,33,2,31,0,1335,353,1934,0,8,0,0,0,3,2,4,2,2,1,0,0,0,0,40,0,570,4,1925,156,751,351
"393",2021-05-09,7491,6544,2948,3596,431,3288,1696,1592,511,228,283,2448,840,1924,980,21,2747,30,2,28,0,1337,353,1934,0,8,0,0,0,3,2,4,2,2,1,0,0,0,0,40,0,570,4,1927,156,751,351
"394",2021-05-10,7491,6544,2948,3596,431,3288,1696,1592,511,228,283,2448,840,1924,980,21,2748,29,1,28,0,1337,353,1934,0,8,0,0,0,3,2,4,2,2,1,0,0,0,0,40,0,570,4,1927,156,751,351
"395",2021-05-11,7500,6548,2949,3599,436,3289,1696,1593,511,228,283,2449,840,1925,980,21,2751,27,1,26,0,1337,353,1935,0,8,0,0,0,3,2,4,2,2,1,0,0,0,0,40,0,570,4,1928,156,751,351
"396",2021-05-12,7517,6565,2954,3611,438,3293,1699,1594,512,228,284,2454,839,1925,981,21,2753,28,0,28,0,1341,353,1935,0,8,0,0,0,3,2,4,2,2,1,0,0,0,0,40,0,571,4,1932,157,750,351
"397",2021-05-13,7538,6596,2964,3632,428,3303,1702,1601,512,228,284,2462,841,1928,983,21,2758,33,2,31,0,1348,353,1938,0,8,0,0,0,3,2,4,2,2,1,0,0,0,0,40,0,576,4,1936,157,751,351
"398",2021-05-14,7559,6621,2970,3651,424,3309,1705,1604,512,228,284,2465,844,1933,986,21,2768,29,5,24,0,1352,353,1940,0,8,0,0,0,3,2,4,2,2,1,0,0,0,0,40,0,576,4,1942,157,751,351
"399",2021-05-15,7572,6640,2975,3665,418,3314,1710,1604,512,228,284,2468,846,1936,989,22,2772,30,4,26,0,1355,353,1942,0,8,0,0,0,3,2,4,2,2,1,0,0,0,0,40,0,578,4,1944,157,752,351
"400",2021-05-16,7574,6642,2976,3666,418,3315,1710,1605,512,228,284,2469,846,1936,989,22,2774,29,4,25,0,1356,353,1942,0,8,0,0,0,3,2,4,2,2,1,0,0,0,0,40,0,579,4,1944,157,752,351
"401",2021-05-17,7576,6642,2976,3666,420,3315,1710,1605,512,228,284,2469,846,1937,989,22,2779,24,3,21,0,1356,353,1942,0,8,0,0,0,3,2,4,2,2,1,0,0,0,0,40,0,579,4,1944,157,752,351
"402",2021-05-18,7605,6666,2980,3686,425,3319,1713,1606,513,229,284,2471,848,1940,992,23,2782,24,3,21,0,1356,353,1946,0,8,0,0,0,3,2,4,2,2,1,0,0,0,0,40,0,582,4,1945,157,752,352
"403",2021-05-19,7620,6679,2981,3698,427,3320,1713,1607,513,229,284,2472,848,1942,992,23,2783,24,3,21,0,1357,353,1946,0,8,0,0,0,3,2,4,2,2,1,0,0,0,0,40,0,582,4,1945,157,753,352
"404",2021-05-20,7638,6694,2986,3708,430,3325,1717,1608,513,229,284,2477,848,1943,992,23,2786,26,2,24,0,1359,353,1949,0,8,0,0,0,3,2,4,2,2,1,0,0,0,0,40,0,586,4,1946,157,753,352
"405",2021-05-21,7671,6725,2992,3733,432,3331,1720,1611,513,229,284,2483,848,1946,993,23,2789,29,2,27,0,1363,353,1950,0,9,0,0,0,3,2,4,2,2,1,0,0,0,0,41,0,589,4,1948,157,753,352
"406",2021-05-22,7694,6758,3002,3756,422,3341,1724,1617,513,229,284,2489,852,1952,997,23,2794,34,4,30,0,1370,353,1953,0,9,0,0,0,3,2,4,2,2,1,0,0,0,0,41,0,590,4,1955,157,755,352
"407",2021-05-23,7698,6762,3003,3759,422,3342,1725,1617,513,229,284,2490,852,1952,997,23,2800,29,3,26,0,1371,353,1953,0,9,0,0,0,3,2,4,2,2,1,0,0,0,0,41,0,590,4,1955,157,756,352
"408",2021-05-24,7698,6763,3003,3760,421,3342,1725,1617,514,229,285,2490,852,1952,997,23,2805,24,1,22,1,1371,354,1953,0,9,0,0,0,3,2,4,2,2,1,0,0,0,0,41,0,590,4,1955,157,756,353
"409",2021-05-25,7717,6778,3010,3768,425,3349,1728,1621,514,229,285,2497,852,1954,997,23,2809,27,0,26,1,1376,354,1955,0,9,0,0,0,3,2,4,2,2,1,0,0,0,0,41,0,591,4,1960,157,757,353
"410",2021-05-26,7737,6802,3016,3786,421,3355,1733,1622,515,230,285,2500,855,1958,1000,24,2811,30,2,27,1,1381,354,1956,0,9,0,0,0,3,2,4,2,2,1,0,0,0,0,41,0,591,4,1963,158,760,353
"411",2021-05-27,7756,6817,3018,3799,425,3357,1734,1623,515,230,285,2502,855,1958,1000,24,2813,30,2,27,1,1382,354,1957,0,9,0,0,0,3,2,4,2,2,1,0,0,0,0,42,0,591,4,1964,158,760,353
"412",2021-05-28,7770,6831,3018,3813,424,3357,1734,1623,515,230,285,2525,832,1935,975,23,2814,28,2,26,0,1382,354,1957,0,9,0,0,0,3,2,4,2,2,1,0,0,0,0,42,0,591,4,1964,158,760,353
"413",2021-05-29,7779,6845,3022,3823,422,3361,1738,1623,515,230,285,2515,846,1950,990,23,2819,27,3,24,0,1383,354,1960,0,9,0,0,0,3,2,4,2,2,1,0,0,0,0,42,0,591,4,1966,158,762,353
"414",2021-05-30,7780,6846,3022,3824,421,3362,1739,1623,516,231,285,2515,847,1951,991,23,2823,23,1,22,0,1384,355,1960,0,9,0,0,0,3,2,4,2,2,1,0,0,0,0,42,0,591,4,1967,159,762,353
"415",2021-05-31,7782,6847,3022,3825,422,3362,1739,1623,516,231,285,2515,847,1952,991,23,2831,15,1,14,0,1384,355,1960,0,9,0,0,0,3,2,4,2,2,1,0,0,0,0,42,0,591,4,1967,159,762,353
"416",2021-06-01,7816,6872,3024,3848,428,3370,1743,1627,524,234,290,2516,854,1961,999,23,2832,14,2,12,0,1391,361,1961,0,9,0,0,0,3,2,4,2,2,1,0,0,0,0,42,0,592,5,1971,162,765,357
"417",2021-06-02,7833,6885,3027,3858,431,3374,1746,1628,526,235,291,2519,855,1964,1000,23,2834,14,2,12,0,1395,363,1961,0,9,0,0,0,3,2,4,2,2,1,0,0,0,0,42,0,595,5,1972,163,765,358
"418",2021-06-03,7841,6891,3029,3862,433,3376,1748,1628,527,236,291,2520,856,1968,1003,23,2835,14,2,12,0,1395,363,1963,0,9,0,0,0,3,2,4,2,2,1,0,0,0,0,42,0,596,5,1973,164,765,358
"419",2021-06-04,7855,6906,3030,3876,432,3377,1749,1628,527,236,291,2521,856,1968,1003,23,2840,10,1,9,0,1396,363,1963,0,9,0,0,0,3,2,4,2,2,1,0,0,0,0,42,0,597,5,1973,164,765,358
"420",2021-06-05,7872,6936,3035,3901,419,3382,1751,1631,527,236,291,2523,859,1972,1007,23,2842,13,2,11,0,1397,363,1967,0,9,0,0,0,3,2,4,2,2,1,0,0,0,0,42,0,598,5,1976,164,766,358
"421",2021-06-06,7879,6941,3035,3906,421,3382,1751,1631,527,236,291,2523,859,1974,1007,23,2845,10,2,8,0,1397,363,1967,0,9,0,0,0,3,2,4,2,2,1,0,0,0,0,42,0,598,5,1976,164,766,358
"422",2021-06-07,7879,6941,3035,3906,421,3382,1751,1631,527,236,291,2523,859,1974,1007,23,2846,9,1,8,0,1397,363,1967,0,9,0,0,0,3,2,4,2,2,1,0,0,0,0,42,0,598,5,1976,164,766,358
"423",2021-06-08,7893,6947,3037,3910,430,3384,1751,1633,529,237,292,2524,860,1976,1008,24,2846,9,1,8,0,1396,363,1969,0,9,0,0,0,3,2,5,3,2,1,0,0,0,0,42,0,599,5,1977,166,766,358
"424",2021-06-09,7907,6959,3042,3917,432,3389,1755,1634,529,237,292,2529,860,1977,1010,24,2848,12,1,11,0,1399,363,1969,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,42,0,599,5,1981,166,767,358
"425",2021-06-10,7922,6972,3043,3929,433,3391,1755,1636,530,237,293,2530,861,1980,1011,24,2850,11,0,11,0,1401,364,1969,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,599,5,1982,167,767,358
"426",2021-06-11,7932,6986,3046,3940,426,3397,1761,1636,534,241,293,2530,867,1988,1017,24,2853,10,2,8,0,1407,368,1969,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,600,5,1984,168,770,361
"427",2021-06-12,7938,7000,3047,3953,418,3398,1762,1636,535,242,293,2530,868,1990,1019,25,2853,10,3,7,0,1408,369,1969,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,601,5,1984,168,770,362
"428",2021-06-13,7940,7001,3047,3954,419,3398,1762,1636,535,242,293,2530,868,1990,1019,25,2854,9,3,6,0,1408,369,1969,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,601,5,1984,168,770,362
"429",2021-06-14,7940,7002,3047,3955,418,3398,1762,1636,535,242,293,2530,868,1990,1019,25,2855,8,2,6,0,1408,369,1969,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,601,5,1984,168,770,362
"430",2021-06-15,7951,7010,3048,3962,421,3399,1762,1637,535,242,293,2531,868,1990,1019,25,2858,6,0,6,0,1409,369,1969,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,601,5,1985,168,770,362
"431",2021-06-16,7960,7018,3051,3967,423,3401,1763,1638,534,242,292,2533,868,1990,1019,25,2859,8,1,7,0,1411,368,1969,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,601,5,1986,167,771,362
"432",2021-06-17,7970,7031,3051,3980,420,3401,1763,1638,535,243,292,2533,868,1991,1019,25,2860,6,0,6,0,1411,369,1969,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,601,6,1986,167,771,362
"433",2021-06-18,7982,7050,3055,3995,413,3405,1767,1638,536,243,293,2537,868,1991,1020,25,2859,10,0,10,0,1414,370,1970,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,605,6,1986,168,771,362
"434",2021-06-19,7993,7059,3057,4002,415,3407,1768,1639,537,244,293,2539,868,1992,1021,25,2858,12,0,12,0,1416,370,1970,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,607,6,1986,169,771,362
"435",2021-06-20,7995,7061,3057,4004,415,3407,1768,1639,537,244,293,2538,869,1994,1022,25,2859,11,1,10,0,1416,370,1970,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,607,6,1986,169,771,362
"436",2021-06-21,7998,7064,3057,4007,415,3407,1768,1639,537,244,293,2538,869,1995,1022,25,2861,9,1,8,0,1416,370,1970,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,607,6,1986,169,771,362
"437",2021-06-22,8014,7075,3060,4015,420,3410,1771,1639,537,244,293,2541,869,1997,1023,25,2862,11,1,10,0,1419,370,1970,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,608,6,1988,169,771,362
"438",2021-06-23,8022,7083,3062,4021,420,3412,1772,1640,537,244,293,2543,869,1997,1023,25,2862,13,1,12,0,1420,370,1971,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,608,6,1990,169,771,362
"439",2021-06-24,8023,7083,3062,4021,421,3412,1772,1640,537,244,293,2543,869,1997,1023,25,2863,12,1,11,0,1420,370,1971,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,608,6,1990,169,771,362
"440",2021-06-25,8037,7099,3063,4036,419,3413,1773,1640,537,244,293,2544,869,1997,1023,25,2864,12,0,12,0,1420,370,1972,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,608,6,1991,169,771,362
"441",2021-06-26,8049,7119,3065,4054,412,3414,1773,1641,536,243,293,2545,869,1999,1023,25,2866,12,0,12,0,1420,369,1973,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,608,6,1993,169,770,361
"442",2021-06-27,8055,7125,3065,4060,412,3414,1773,1641,536,243,293,2544,870,2001,1024,25,2867,11,0,11,0,1420,369,1973,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,608,6,1993,169,770,361
"443",2021-06-28,8056,7126,3065,4061,412,3414,1773,1641,536,243,293,2544,870,2002,1024,25,2870,8,0,8,0,1420,369,1973,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,608,6,1993,169,770,361
"444",2021-06-29,8071,7137,3070,4067,416,3419,1776,1643,536,243,293,2548,871,2004,1025,25,2871,12,0,12,0,1424,369,1974,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,610,6,1996,169,770,361
"445",2021-06-30,8081,7147,3072,4075,416,3421,1776,1645,536,243,293,2550,871,2005,1025,25,2873,12,0,12,0,1425,369,1975,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,611,6,1996,169,771,361
"446",2021-07-01,8100,7164,3080,4084,418,3429,1780,1649,536,243,293,2558,871,2008,1026,25,2874,19,0,19,0,1426,369,1982,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,615,6,2000,169,771,361
"447",2021-07-02,8113,7177,3080,4097,418,3429,1780,1649,536,243,293,2558,871,2008,1027,25,2876,17,0,17,0,1426,369,1982,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,615,6,2000,169,771,361
"448",2021-07-03,8121,7193,3083,4110,410,3432,1783,1649,536,243,293,2560,872,2009,1029,25,2877,19,0,19,0,1426,369,1985,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,616,6,2002,169,771,361
"449",2021-07-04,8124,7196,3084,4112,410,3433,1784,1649,536,243,293,2561,872,2009,1029,25,2879,18,0,18,0,1427,369,1985,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,617,6,2002,169,771,361
"450",2021-07-05,8125,7197,3085,4112,410,3434,1785,1649,536,243,293,2562,872,2009,1029,25,2881,17,0,17,0,1428,369,1985,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,617,6,2003,169,771,361
"451",2021-07-06,8142,7208,3088,4120,416,3437,1788,1649,537,243,294,2565,872,2010,1029,25,2881,19,0,19,0,1429,370,1987,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,617,6,2006,169,771,362
"452",2021-07-07,8164,7222,3094,4128,424,3443,1791,1652,538,244,294,2570,873,2012,1030,25,2882,23,0,23,0,1432,371,1990,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,620,6,2007,169,773,363
"453",2021-07-08,8170,7228,3098,4130,424,3447,1793,1654,538,244,294,2574,873,2012,1030,25,2889,20,0,20,0,1435,371,1991,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,621,6,2010,169,773,363
"454",2021-07-09,8184,7237,3101,4136,429,3450,1795,1655,539,244,295,2577,873,2013,1031,25,2891,20,0,20,0,1438,372,1991,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,621,6,2012,170,774,363
"455",2021-07-10,8195,7260,3105,4155,417,3454,1797,1657,539,244,295,2579,875,2018,1033,25,2891,24,2,22,0,1438,372,1995,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,43,0,622,6,2012,170,777,363
"456",2021-07-11,8199,7264,3106,4158,417,3455,1798,1657,539,244,295,2580,875,2018,1033,25,2893,23,2,21,0,1439,372,1995,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,44,0,622,6,2012,170,777,363
"457",2021-07-12,8202,7268,3106,4162,416,3455,1798,1657,539,244,295,2580,875,2019,1033,25,2893,23,2,21,0,1439,372,1995,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,44,0,622,6,2012,170,777,363
"458",2021-07-13,8222,7276,3109,4167,428,3458,1798,1660,539,244,295,2581,877,2023,1035,25,2894,25,4,21,0,1439,372,1998,0,11,0,0,0,3,2,5,3,2,1,0,0,0,0,44,0,623,6,2014,170,777,363
"459",2021-07-14,8243,7299,3121,4178,426,3470,1806,1664,539,244,295,2591,879,2025,1037,25,2898,33,4,29,0,1447,372,2001,0,12,0,0,0,3,2,5,3,2,1,0,0,0,0,46,0,626,6,2021,170,777,363
"460",2021-07-15,8254,7309,3122,4187,427,3471,1806,1665,539,244,295,2592,879,2025,1037,25,2905,27,4,23,0,1448,372,2001,0,12,0,0,0,3,2,5,3,2,1,0,0,0,0,46,0,626,6,2022,170,777,363
"461",2021-07-16,8268,7323,3128,4195,428,3476,1807,1669,538,243,295,2598,878,2025,1036,25,2907,31,4,27,0,1448,371,2006,0,12,0,0,0,3,2,5,3,2,1,0,0,0,0,47,0,629,6,2022,169,778,363
"462",2021-07-17,8282,7336,3128,4208,429,3476,1807,1669,539,243,296,2598,878,2027,1036,25,2909,28,3,25,0,1448,371,2006,0,12,0,0,0,3,2,5,3,2,1,0,0,0,0,47,0,629,6,2022,169,778,364
"463",2021-07-18,8286,7354,3134,4220,415,3482,1809,1673,539,243,296,2603,879,2028,1037,25,2914,29,3,26,0,1450,371,2010,0,12,0,0,0,3,2,5,3,2,1,0,0,0,0,47,0,630,6,2026,169,779,364
"464",2021-07-19,8286,7354,3134,4220,415,3482,1809,1673,539,243,296,2603,879,2028,1037,25,2917,26,2,24,0,1450,371,2010,0,12,0,0,0,3,2,5,3,2,1,0,0,0,0,47,0,630,6,2026,169,779,364
"465",2021-07-20,8305,7362,3136,4226,426,3484,1810,1674,540,243,297,2605,879,2027,1038,25,2920,24,2,22,0,1451,371,2011,0,12,0,0,0,3,2,5,3,2,1,0,0,0,0,47,0,630,6,2028,170,779,364
"466",2021-07-21,8327,7378,3139,4239,432,3487,1812,1675,540,243,297,2607,880,2030,1039,25,2930,17,2,15,0,1451,371,2012,0,14,0,0,0,3,2,5,3,2,1,0,0,0,0,47,0,632,6,2028,170,780,364
"467",2021-07-22,8338,7388,3141,4247,433,3489,1813,1676,540,243,297,2609,880,2030,1039,25,2934,15,2,13,0,1452,371,2012,0,15,0,0,0,3,2,5,3,2,1,0,0,0,0,47,0,632,6,2030,170,780,364
"468",2021-07-23,8361,7412,3146,4266,432,3494,1815,1679,540,243,297,2614,880,2031,1039,25,2938,16,2,14,0,1455,371,2014,0,15,0,0,0,3,2,5,3,2,1,0,0,0,0,48,0,634,6,2032,170,780,364
"469",2021-07-24,8377,7444,3154,4290,416,3502,1819,1683,540,243,297,2622,880,2033,1039,25,2938,24,2,22,0,1458,371,2019,0,15,0,0,0,3,2,5,3,2,1,0,0,0,0,48,0,639,6,2035,170,780,364
"470",2021-07-25,8380,7450,3158,4292,413,3506,1819,1687,540,243,297,2625,881,2035,1040,25,2938,28,3,25,0,1460,371,2021,0,15,0,0,0,3,2,5,3,2,1,0,0,0,0,49,0,640,6,2037,170,780,364
"471",2021-07-26,8380,7450,3158,4292,413,3506,1819,1687,540,243,297,2625,881,2035,1040,25,2942,24,2,22,0,1460,371,2021,0,15,0,0,0,3,2,5,3,2,1,0,0,0,0,49,0,640,6,2037,170,780,364
"472",2021-07-27,8408,7475,3163,4312,416,3511,1820,1691,540,243,297,2630,881,2039,1040,25,2945,26,2,24,0,1465,371,2021,0,15,0,0,0,3,2,5,3,2,1,0,0,0,0,49,0,644,6,2038,170,780,364
"473",2021-07-28,8459,7504,3176,4328,438,3524,1829,1695,540,243,297,2641,883,2043,1042,25,2949,35,3,32,0,1469,371,2030,0,15,0,0,0,3,2,5,3,2,1,0,0,0,0,49,0,648,6,2046,170,781,364
"474",2021-07-29,8502,7536,3189,4347,443,3543,1845,1698,540,243,297,2659,884,2046,1043,25,2952,51,4,47,0,1476,371,2041,0,15,0,0,0,4,2,5,3,2,1,0,0,0,0,54,0,653,6,2054,170,782,364
"475",2021-07-30,8530,7566,3197,4369,441,3551,1848,1703,540,243,297,2665,886,2048,1045,25,2953,58,5,53,0,1481,371,2044,0,15,0,0,0,4,2,5,3,2,1,0,0,0,0,54,0,653,6,2061,170,783,364
"476",2021-07-31,8559,7596,3205,4391,440,3559,1853,1706,540,243,297,2670,889,2051,1048,25,2961,58,6,52,0,1484,371,2049,0,15,0,0,0,4,2,5,3,2,1,0,0,0,0,54,0,657,6,2063,170,785,364
"477",2021-08-01,8562,7626,3208,4418,413,3562,1854,1708,540,243,297,2673,889,2051,1048,25,2964,58,5,53,0,1484,371,2052,0,15,0,0,0,4,2,5,3,2,1,0,0,0,0,54,0,658,6,2064,170,786,364
"478",2021-08-02,8563,7627,3208,4419,413,3562,1854,1708,540,243,297,2672,890,2052,1049,25,2970,52,4,48,0,1484,371,2052,0,15,0,0,0,4,2,5,3,2,1,0,0,0,0,54,0,658,6,2064,170,786,364
"479",2021-08-03,8616,7664,3221,4443,427,3577,1859,1718,540,243,297,2684,893,2061,1052,25,2978,59,4,55,0,1488,371,2063,0,15,0,0,0,4,2,5,3,2,1,0,0,0,0,55,0,659,6,2072,170,791,364
"480",2021-08-04,8663,7705,3238,4467,433,3594,1866,1728,540,243,297,2699,895,2064,1054,25,2983,71,5,66,0,1502,371,2066,0,15,0,0,0,4,2,5,3,2,1,0,0,0,0,55,0,664,6,2083,170,792,364
"481",2021-08-05,8699,7740,3255,4485,434,3611,1876,1735,540,243,297,2715,896,2066,1055,25,2996,75,6,69,0,1514,371,2071,0,15,0,0,0,4,2,5,3,2,1,0,0,0,0,56,0,669,6,2093,170,793,364
"482",2021-08-06,8755,7805,3282,4523,418,3645,1894,1751,540,243,297,2745,900,2069,1059,25,3007,98,10,88,0,1524,371,2095,0,15,0,0,0,4,2,5,3,2,1,0,0,0,0,59,0,681,6,2111,170,794,364
"483",2021-08-07,8788,7833,3291,4542,423,3654,1899,1755,540,243,297,2754,900,2071,1059,25,3015,99,8,91,0,1531,371,2097,0,15,0,0,0,4,2,5,3,2,1,0,0,0,0,60,0,683,6,2117,170,794,364
"484",2021-08-08,8792,7839,3292,4547,421,3655,1900,1755,540,243,297,2755,900,2072,1059,25,3026,89,6,83,0,1532,371,2097,0,15,0,0,0,4,2,5,3,2,1,0,0,0,0,60,0,683,6,2118,170,794,364
"485",2021-08-09,8802,7847,3294,4553,421,3659,1902,1757,540,243,297,2759,900,2072,1059,25,3029,90,6,84,0,1532,371,2101,0,15,0,0,0,4,2,5,3,2,1,0,0,0,0,60,0,684,6,2121,170,794,364
"486",2021-08-10,8847,7886,3308,4578,426,3674,1910,1764,541,244,297,2774,900,2074,1059,25,3035,99,4,94,1,1540,372,2108,0,15,0,0,0,4,2,5,3,2,1,0,0,0,0,61,0,688,6,2130,171,795,364
"487",2021-08-11,8892,7923,3313,4610,433,3680,1915,1765,541,244,297,2778,902,2077,1061,25,3043,97,5,91,1,1543,372,2111,0,15,0,0,0,4,2,5,3,2,1,0,0,0,0,61,0,688,6,2135,171,796,364
"488",2021-08-12,8936,7967,3324,4643,433,3691,1923,1768,541,244,297,2789,902,2077,1061,25,3055,96,2,93,1,1554,372,2111,0,15,0,0,0,4,2,5,3,2,1,0,0,0,0,61,0,693,6,2141,171,796,364
"489",2021-08-13,8961,7994,3339,4655,431,3706,1933,1773,541,244,297,2803,903,2078,1062,25,3068,97,3,94,0,1558,372,2121,0,16,0,0,0,4,2,5,3,2,1,0,0,0,0,61,0,701,6,2148,171,796,364
"490",2021-08-14,9014,8045,3352,4693,433,3719,1940,1779,542,245,297,2812,907,2088,1067,25,3084,93,4,89,0,1569,373,2123,0,16,0,0,0,4,2,5,3,2,1,0,0,0,0,61,0,702,6,2158,171,798,365
"491",2021-08-15,9026,8058,3359,4699,432,3726,1945,1781,542,245,297,2818,908,2090,1068,25,3110,74,5,69,0,1571,373,2128,0,16,0,0,0,4,2,5,3,2,1,0,0,0,0,62,0,707,6,2159,171,798,365
"492",2021-08-16,9041,8076,3364,4712,428,3732,1949,1783,542,245,297,2822,910,2092,1071,25,3120,70,4,66,0,1571,373,2134,0,16,0,0,0,4,2,5,3,2,1,0,0,0,0,63,0,708,6,2162,171,799,365
"493",2021-08-17,9061,8098,3372,4726,426,3740,1952,1788,542,245,297,2828,912,2096,1073,25,3126,72,6,66,0,1578,373,2135,0,16,0,0,0,4,2,5,3,2,1,0,0,0,0,63,0,709,6,2167,171,801,365
"494",2021-08-18,9148,8176,3401,4775,430,3774,1970,1804,544,245,299,2860,914,2103,1075,25,3134,96,8,88,0,1594,373,2153,0,16,0,0,0,4,2,5,3,2,1,0,0,0,0,66,0,715,6,2186,172,807,366
"495",2021-08-19,9200,8224,3426,4798,433,3800,1986,1814,544,245,299,2885,915,2105,1077,25,3144,112,9,103,0,1609,373,2164,0,16,0,0,0,4,2,5,3,2,1,0,0,0,0,68,0,721,6,2201,172,810,366
"496",2021-08-20,9266,8292,3447,4845,430,3822,1999,1823,545,246,299,2905,917,2114,1079,25,3159,119,8,110,1,1625,374,2170,0,16,0,0,0,4,2,5,3,2,1,0,0,0,0,68,0,727,6,2216,173,811,366
"497",2021-08-21,9291,8325,3459,4866,422,3834,2003,1831,545,246,299,2916,918,2116,1081,25,3173,117,7,109,1,1630,374,2177,0,16,0,0,0,4,2,5,3,2,1,0,0,0,0,69,0,731,6,2222,173,812,366
"498",2021-08-22,9308,8340,3468,4872,424,3843,2008,1835,545,246,299,2923,920,2123,1083,25,3184,115,7,107,1,1630,374,2186,0,16,0,0,0,4,2,5,3,2,1,0,0,0,0,69,0,733,6,2228,173,813,366
"499",2021-08-23,9315,8343,3468,4875,428,3843,2008,1835,545,246,299,2923,920,2123,1083,25,3198,101,5,95,1,1630,374,2186,0,16,0,0,0,4,2,5,3,2,1,0,0,0,0,69,0,733,6,2228,173,813,366
"500",2021-08-24,9379,8402,3480,4922,430,3858,2016,1842,545,246,299,2938,920,2124,1083,25,3207,107,4,102,1,1630,374,2201,0,16,0,0,0,4,2,5,3,2,1,0,0,0,0,71,0,736,6,2237,173,814,366
"501",2021-08-25,9473,8481,3509,4972,442,3890,2032,1858,549,249,300,2967,923,2133,1087,25,3226,116,6,109,1,1639,375,2221,0,19,0,0,0,4,2,5,3,2,1,0,0,0,0,73,0,746,6,2254,176,817,367
